id_ocorrencia,data_ocorrencia,tipo_vitima,instituicao,conduta,natureza_lesao,tipo_crime,uf,municipio,endereco,logradouro_sede,geolocalizacao,latitude,longitude
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Coletividade,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal indeterminada,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de lesão corporal (CP),Lesão corporal grave,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes contra a liberdade pessoal (CP),Ameaça,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
28,2007-01-20,Indivíduo,Policia Militar,Operação policial - Repressão ao direito de reunião,Crimes de abuso de autoridade (Lei 4.898/1965),Impedir ou cercear o direito de reunião,São Paulo,São Paulo,Parque Santo Antônio,Pq. Santo Antônio (zona sul),0101000020E6100000BBEC7CE47B6047C0A3B5FD86E4A937C0,-23.6636433,-46.7537809
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação de domicilio,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a vida (CP),Homicídio qualificado,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Ameaçar a integridade física do indivíduo,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
35,2007-12-15,Indivíduo,Policia Militar,Abordagem policial,Crimes de tortura (Lei 9.455/1997),Tortura qualificada,São Paulo,Bauru,Mary Dota,Mary Dota,0101000020E6100000556243DC418648C09CE678605B4C36C0,-22.2982693,-49.0488849
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes contra a liberdade pessoal (CP),Constrangimento ilegal qualificado,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
47,2007-12-24,Indivíduo,Policia Militar,Abordagem policial,Crimes de abuso de autoridade (Lei 4.898/1965),Violação da liberdade de locomoção,São Paulo,São José do Rio Preto,Bairro Santo Antônio,Bairro Santo Antônio,0101000020E610000094A12AA6D2B248C0D983FF63D7C234C0,-20.7610991,-49.3970535
